Eval,m,p,t,Cl,Cd,Score
50,0.04556309942404611,0.4545845757861738,0.14037472070116983,0.8186288770996127,0.0,0.470992277195375
51,0.04924737850308226,0.526751266419282,0.0777291829431924,0.869686500383518,0.0,1.432485837405386
52,0.044617602244011074,0.48512286144872974,0.07581388298234532,0.7786760272598395,0.0,0.082231453940706
53,0.05191479361722817,0.6322486364925713,0.11309364601309893,1.0346943782290459,0.0,8.105088899522302
54,0.06266376541754996,0.5910805309720133,0.10961559037607774,1.1488807750996528,0.0,15.91058727440998
55,0.07570132102829297,0.35336831320576084,0.20422662811971593,1.2159084622294032,0.0,21.707069517696716
56,0.04866675880732281,0.5289760841929326,0.10414273645701,0.8828981444156944,0.0,1.7661916789134755
57,0.037734959544768215,0.4370582076996089,0.10375907021568972,0.6819476110022892,0.0,0.4631127648295753
58,0.04733026408942904,0.5333849555273792,0.2464623550320011,0.9753873943384289,0.0,5.079947752666647
59,0.053901268002431876,0.23302180915984053,0.11425633221163226,0.8052643269456508,0.0,0.305414583275578
60,0.04118887525893998,0.4625666125913742,0.10242006897950914,0.7384259555844963,0.0,0.01339585041320522
61,0.04091663794563612,0.5548168838368548,0.07349966589072371,0.7708040113213794,0.0,0.04328068870600837
62,0.04045989805023173,0.29691517833232794,0.12862732174439198,0.6795182332201024,0.0,0.4967679448415876
63,0.033071356203753115,0.5802679469348974,0.08230259484510803,0.6791412156646827,0.0,0.5020967317479014
64,0.042341063769588114,0.5937186197476579,0.21105113190128325,0.9165766762812897,0.0,2.774778908092158
65,0.04556309942404611,0.5354695815094543,0.12047524217416491,0.8555296177670034,0.0,1.1136500226049846
66,0.034616649255256336,0.2653401965768669,0.05241212739436883,0.5613655871869225,0.0,3.5582941697334527
67,0.04054386262630932,0.5318732894877016,0.07774071288156988,0.7532535724241467,0.0,0.0010585733519167834
68,0.03827974193359587,0.556653784119776,0.07415821104082183,0.7350293021671114,0.0,0.022412179360365617
69,0.051891397378268526,0.34926411748709046,0.13846076047950825,0.8461810268250041,0.0,0.9250789921112152
70,0.03757414375085409,0.20901924723730744,0.09601265101551204,0.6039311493614683,0.0,2.1336109126861684
71,0.03186601196278597,0.26435434857640205,0.14621992974591824,0.5780755343491298,0.0,2.9558021889337236
72,0.037734959544768215,0.6589629522563629,0.0872097220611277,0.8152641927556776,0.0,0.42594148560502443
73,0.03321454867406199,0.5333849555273792,0.16042662921434261,0.6985893371482429,0.0,0.2643056254857038
74,0.04771054674621657,0.23302180915984053,0.11425633221163226,0.7350497139833041,0.0,0.022351105198101302
75,0.050212809964586484,0.4625666125913742,0.10242006897950914,0.8575963448469338,0.0,1.15769734244203
76,0.04321426949088031,0.28700116374913337,0.12817984375183236,0.7089996737521803,0.0,0.16810267524276518
77,0.04021976079318759,0.5509722305082717,0.07421033725205886,0.7588171908586027,0.0,0.007774285463702638
78,0.0314851726442359,0.6811323334215948,0.13467246350664983,0.7586638001311597,0.0,0.007506143271268369
79,0.03604159646071942,0.6153096905451595,0.06282798344251826,0.7364900635780879,0.0,0.018251838212410755
80,0.031897396007695186,0.5549130429998765,0.05278068814705403,0.6323651052354244,0.0,1.3837968466272765
81,0.04924737850308226,0.3407932609794823,0.11770627219692997,0.7941581190831141,0.0,0.19499394809584827
82,0.03269337581279054,0.6146423006146292,0.07349966589072371,0.691002596070413,0.0,0.3480693670430844
83,0.03827974193359587,0.4675358294508139,0.12987915305027933,0.7191515453072029,0.0,0.09516271569335534
84,0.03725193318024638,0.5910805309720133,0.05630216735989281,0.7330169218331866,0.0,0.028842494402009523
85,0.04312744245286462,0.5937990283179111,0.164155052799049,0.8959203911443401,0.0,2.12927605517172
86,0.050823169297897486,0.4662774729746995,0.061048898503449606,0.8374738962579702,0.0,0.7651682526550132
87,0.052610769319357445,0.28184193302597077,0.17871084093179662,0.8584873131840665,0.0,1.176949712189772
88,0.03321454867406199,0.5333849555273792,0.10636413487681284,0.6679417497134286,0.0,0.6733556440093601
89,0.046375212809010774,0.546513468461447,0.16789297234003298,0.9108026162104269,0.0,2.585748138011785
90,0.04118887525893998,0.6354929941975396,0.12811460465983837,0.8767767315633176,0.0,1.6072339665877486
91,0.04054386262630932,0.5318732894877016,0.07774071288156988,0.7532535724241467,0.0,0.0010585733519167834
92,0.04064386262630932,0.5318732894877016,0.07774071288156988,0.7546391956563103,0.0,0.002152213633752858
93,0.04054386262630932,0.5319732894877016,0.07774071288156988,0.7533161691981953,0.0,0.0010996978151059452
94,0.04054386262630932,0.5318732894877016,0.07784071288156988,0.7533162095497906,0.0,0.0010997245778122482
95,5.134087599500958e-14,0.12062865759603891,0.05,0.18359343870271644,0.0,32.08163926806134
96,0.03648947636368352,0.49074882629853533,0.07496664159341289,0.6737163750415702,0.0,0.581919143679837
97,0.04013842400004674,0.527760843168785,0.07746330575275417,0.7449314757872996,0.0,0.002568993769473053
98,0.040380652703108415,0.5302178180935095,0.07762904222846326,0.7498930663021234,0.0,1.143481574156848e-06
99,0.04048065270310842,0.5302178180935095,0.07762904222846326,0.7512762528164153,0.0,0.00016288212514079905
100,0.040380652703108415,0.5303178180935095,0.07762904222846326,0.7499550672172449,0.0,2.01895496611526e-07
101,0.040380652703108415,0.5302178180935095,0.07772904222846326,0.7499554458625715,0.0,1.9850711620014937e-07
102,0.028481659169155717,0.6999999999999992,0.17046469984197282,0.7412336424840436,0.0,0.007684902409756608
103,0.0359858092014113,0.5929261569733129,0.11191750414117252,0.7485856110634966,0.0,0.00020004960637031157
104,0.038236393842236815,0.5608134266155497,0.09435849761261819,0.7494735869301352,0.0,2.7711072012446593e-05
105,0.0393157511544311,0.5454124904777018,0.08593737816318012,0.7497282320515295,0.0,7.38578178158658e-06
106,0.039849906240085824,0.5377908361201185,0.08176991320046208,0.7498203855487764,0.0,3.2261351088358087e-06
107,0.04011584869284553,0.533996205106809,0.0796950366641526,0.7498590229937356,0.0,1.9874516295262664e-06
108,0.04024848146092476,0.5321037189320301,0.0786602390394122,0.7498766000196201,0.0,1.5227555157762764e-06
109,0.040314670803203174,0.5311592885548794,0.07814383140376731,0.7498849737437061,0.0,1.3231039636988375e-06
110,0.04034771087898834,0.5306878523665031,0.07788605353756678,0.7498890574524668,0.0,1.2308248853153727e-06
111,0.04036420567993661,0.5304524943686086,0.07775736150249114,0.7498910725611058,0.0,1.1865186944057337e-06
112,0.040372440962641254,0.5303349882734736,0.07769311002749558,0.7498920727907095,0.0,1.1648282505243378e-06
